tweet_id,timestamp,text,rating_numerator,rating_denominator,name,favorite_count,retweet_count,dog_stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
826115272272650244,2017-01-30 17:10:04+00:00,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm ,13,10,Ike,14770,2880,,Tennis Ball,0.997071,False,Golden Retriever,0.00233085,True,Kuvasz,0.000283472,True
825829644528148480,2017-01-29 22:15:05+00:00,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM ,12,10,Toby,12050,2341,,Great Pyrenees,0.8534069999999999,True,Golden Retriever,0.0535313,True,English Setter,0.0458299,True
825535076884762624,2017-01-29 02:44:34+00:00,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1 ,14,10,,54083,16411,puppo,Rottweiler,0.681495,True,Tibetan Mastiff,0.14794,True,Black-And-Tan Coonhound,0.0245252,True
825147591692263424,2017-01-28 01:04:51+00:00,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD ,13,10,Sweet,17303,4200,,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy Poodle,0.136545,True
825026590719483904,2017-01-27 17:04:02+00:00,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc ",12,10,Pablo,5925,1172,puppo,Eskimo Dog,0.524454,True,Siberian Husky,0.467678,True,Malamute,0.00497584,True
824775126675836928,2017-01-27 00:24:48+00:00,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI ,12,10,Scooter,14102,3288,,Border Terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True
824663926340194305,2017-01-26 17:02:56+00:00,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM ,13,10,Wilson,9959,1652,,English Setter,0.526488,True,Golden Retriever,0.402815,True,Irish Setter,0.0344178,True
824325613288833024,2017-01-25 18:38:36+00:00,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS ,13,10,,11215,9923,pupper,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True
823939628516474880,2017-01-24 17:04:50+00:00,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw ,12,10,Cash,10084,2550,,Schipperke,0.234076,True,Curly-Coated Retriever,0.193093,True,Labrador Retriever,0.0951966,True
823699002998870016,2017-01-24 01:08:40+00:00,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL ,12,10,Winston,13236,2340,,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk Terrier,0.107543,True
823581115634085888,2017-01-23 17:20:14+00:00,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U ,11,10,Crawford,12294,2452,,Dingo,0.280949,False,German Shepherd,0.194044,True,Pembroke,0.120051,True
823322678127919110,2017-01-23 00:13:17+00:00,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7 ,11,10,Wyatt,14863,3736,,Cowboy Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True
822975315408461824,2017-01-22 01:12:59+00:00,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG ,12,10,Albus,16404,3207,,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True
822872901745569793,2017-01-21 18:26:02+00:00,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc ,13,10,,124357,40048,puppo,Lakeland Terrier,0.196015,True,Labrador Retriever,0.160329,True,Irish Terrier,0.0691262,True
822859134160621569,2017-01-21 17:31:20+00:00,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS ,12,10,Hobbes,12481,2118,,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire Bullterrier,0.0477449999999999,True
822610361945911296,2017-01-21 01:02:48+00:00,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh ,12,10,,14006,2740,,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True
822489057087389700,2017-01-20 17:00:46+00:00,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E ,13,10,Paisley,17156,5971,,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True
822462944365645825,2017-01-20 15:17:01+00:00,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO ",14,10,Gabe,26371,13195,pupper,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese Dog,0.00894488,True
822244816520155136,2017-01-20 00:50:15+00:00,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5 ,11,10,,33181,9250,,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False
821886076407029760,2017-01-19 01:04:45+00:00,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV ,13,10,Jimison,10698,2152,,Golden Retriever,0.266238,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True
821765923262631936,2017-01-18 17:07:18+00:00,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52 ,13,10,Duchess,7927,1558,doggo,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True
821522889702862852,2017-01-18 01:01:34+00:00,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn ,13,10,Harlso,7592,1636,,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.0876538999999999,True
821407182352777218,2017-01-17 17:21:47+00:00,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG ,14,10,Sundance,11140,4011,doggo,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True
821149554670182400,2017-01-17 00:18:04+00:00,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2 ,12,10,Luca,8134,1830,,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True
821107785811234820,2017-01-16 21:32:06+00:00,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl ,11,10,,9094,1980,doggo,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True
821044531881721856,2017-01-16 17:20:45+00:00,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu ,12,10,Flash,11985,2133,,Old English Sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan Mastiff,0.120903,True
820749716845686786,2017-01-15 21:49:15+00:00,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1 ,13,10,Sunny,29911,9253,,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True
820690176645140481,2017-01-15 17:52:40+00:00,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd ,84,70,,11610,3009,,West Highland White Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True
820314633777061888,2017-01-14 17:00:24+00:00,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE ",14,10,,3165,523,,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True
819952236453363712,2017-01-13 17:00:21+00:00,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb ",13,10,Oliver,5030,1087,puppo,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.0204119,True
819711362133872643,2017-01-13 01:03:12+00:00,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU ,11,10,Howie,12654,2885,,Acorn Squash,0.8487040000000001,False,Toilet Seat,0.0443484,False,Toy Poodle,0.0220094,True
819588359383371776,2017-01-12 16:54:26+00:00,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO ,13,10,Jazzy,9178,1873,,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland Sheepdog,0.101681,True
819347104292290561,2017-01-12 00:55:47+00:00,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W ,12,10,Anna,6856,1120,,Rottweiler,0.909106,True,Black-And-Tan Coonhound,0.0441198,True,Doberman,0.0318349,True
819227688460238848,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT ,12,10,Finn,21842,6263,,Border Terrier,0.482452,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True
819004803107983360,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1 ,14,10,Bo,82835,34641,doggo,Standard Poodle,0.351308,True,Toy Poodle,0.271929,True,Tibetan Terrier,0.0947592,True
818627210458333184,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG ,13,10,Wafer,21283,7079,,Labrador Retriever,0.384188,True,Beagle,0.255917,True,Grocery Store,0.0797995,False
818614493328580609,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8 ,12,10,Bear,9326,2359,,Chihuahua,0.450722,True,Border Terrier,0.204177,True,Beagle,0.092774,True
818536468981415936,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU ,11,10,Tom,10301,2283,,Swing,0.999403,False,Welsh Springer Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False
818259473185828864,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib ,12,10,Florence,10434,2093,,Miniature Schnauzer,0.367368,True,Toy Poodle,0.112479,True,Standard Schnauzer,0.095434,True
818145370475810820,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z ,11,10,Autumn,11642,2376,,Golden Retriever,0.621931,True,Labrador Retriever,0.3649969999999999,True,Redbone,0.00397148,True
817827839487737858,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA ,13,10,Buddy,48762,25204,,Cocker Spaniel,0.387608,True,Golden Retriever,0.264844,True,Pekinese,0.122123,True
817777686764523521,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7 ",13,10,Dido,10241,2528,doggo,Curly-Coated Retriever,0.733256,True,Flat-Coated Retriever,0.2141449999999999,True,Irish Water Spaniel,0.029769,True
817536400337801217,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu ",12,10,Eugene,11151,2740,,Pug,0.971358,True,French Bulldog,0.0285185,True,Boston Bull,8.596979999999999e-05,True
817423860136083457,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ ,13,10,Ken,31938,13638,,Ice Bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo Dog,0.186789,True
817415592588222464,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2 ",11,10,Strudel,5312,893,,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True
817171292965273600,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw ,13,10,Tebow,8323,1879,,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.0778789999999999,True
817120970343411712,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T ,13,10,,11558,2420,,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True
817056546584727552,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH ,11,10,Chloe,8155,1526,,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True
816816676327063552,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9 ,12,10,Timber,9504,1900,,Malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian Husky,0.077875,True
816697700272001025,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF ,12,10,Binky,9267,2065,,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese Dog,0.0476078,True
816336735214911488,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY ,11,10,Dudley,8188,1809,,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True
816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi ,12,10,Comet,8496,1996,,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
815990720817401858,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p ",11,10,Jack,4696,946,,Chihuahua,0.428756,True,Miniature Pinscher,0.1039119999999999,True,Staffordshire Bullterrier,0.0889587,True
815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k ,13,10,,21195,7898,pupper,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0 ,11,10,Akumi,9334,2129,,Border Collie,0.5489069999999999,True,Cardigan,0.178523,True,Collie,0.146351,True
815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy ,12,10,Titan,7836,1559,,German Shepherd,0.8179529999999999,True,Norwegian Elkhound,0.140007,True,Malinois,0.0248209,True
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8 ,11,10,Cooper,7269,1192,pupper,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv ,12,10,Olivia,10716,2532,,Golden Retriever,0.650814,True,Kuvasz,0.0532809999999999,True,Cocker Spaniel,0.0354395999999999,True
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G ,12,10,Alf,8232,1745,,Miniature Poodle,0.626913,True,Toy Poodle,0.265582,True,Soft-Coated Wheaten Terrier,0.0416142,True
814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J ,12,10,Oshie,27330,8131,,Golden Retriever,0.490068,True,Labrador Retriever,0.291956,True,Chow,0.0724746999999999,True
813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf ,11,10,Chubbs,8877,1740,doggo,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.2564329999999999,True,Norwegian Elkhound,0.0131888,True
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg ",14,10,Gary,34710,13078,,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True
813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1 ,12,10,Sky,7900,1655,,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81 ,13,10,Atlas,17731,6872,,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West Highland White Terrier,0.0356671,True
813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn ,11,10,,8784,1711,doggo,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ ,13,10,,18876,4065,,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True
813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE ,12,10,Eleanor,8824,1814,,Doormat,0.954844,False,Golden Retriever,0.0261930999999999,True,Cocker Spaniel,0.00438598,True
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV ,12,10,Layla,7395,2074,,Siamese Cat,0.8439110000000001,False,Pembroke,0.0705671,True,Cardigan,0.041916,True
813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi ,13,10,,8103,2253,,Beagle,0.848735,True,Ibizan Hound,0.0446024999999999,True,Italian Greyhound,0.0186108,True
813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA ,11,10,,11240,2927,doggo,Norwegian Elkhound,0.4324159999999999,True,Whippet,0.374223,True,Siberian Husky,0.0324625999999999,True
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq ,12,10,Toby,9820,2577,,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu ,11,10,Rocky,10057,3405,doggo,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.0869643,True
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg ,11,10,Baron,9443,2609,,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature Pinscher,0.0230041,True
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN ,12,10,Tyr,7559,1837,,Toy Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl ,13,10,Bauer,19964,6881,,Golden Retriever,0.914804,True,Labrador Retriever,0.08355,True,Kuvasz,0.000453224,True
812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG ,10,10,Swagger,7170,1789,,Bull Mastiff,0.989316,True,Boxer,0.00704296,True,French Bulldog,0.00173961,True
812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp ,12,10,Brandi,6305,1356,,Irish Setter,0.326873,True,Golden Retriever,0.18261,True,Leonberg,0.156912,True
812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux ,12,10,Mary,7590,1804,,Bath Towel,0.0998035,False,Pillow,0.0923181,False,Great Dane,0.0782055,True
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT ,13,10,Moe,12971,3439,,Golden Retriever,0.7848729999999999,True,Cocker Spaniel,0.0877881,True,Labrador Retriever,0.0832747,True
811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop ,11,10,Ted,6936,1316,,Staffordshire Bullterrier,0.6105729999999999,True,French Bulldog,0.159935,True,Doormat,0.0586721,False
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6 ,13,10,Halo,7175,1488,,Pekinese,0.386082,True,Labrador Retriever,0.202862,True,Golden Retriever,0.170487,True
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn ,10,10,Augie,12110,2865,,Beagle,0.39628,True,Pembroke,0.0495619,True,Wire-Haired Fox Terrier,0.0463491999999999,True
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy ,11,10,Craig,19911,6005,pupper,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx ",24,7,Sam,5071,1342,,Golden Retriever,0.8713420000000001,True,Tibetan Mastiff,0.0367077,True,Labrador Retriever,0.0258232,True
810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV ",11,10,Hunter,8562,1649,,Flat-Coated Retriever,0.8208040000000001,True,Labrador Retriever,0.0823182,True,Curly-Coated Retriever,0.0674605,True
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ ,11,10,Pavlov,10452,2481,,Malamute,0.753521,True,Siberian Husky,0.166151,True,Eskimo Dog,0.0698108,True
810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu ,13,10,Phil,33407,10526,,Malamute,0.620768,True,Eskimo Dog,0.158395,True,Tibetan Mastiff,0.0289617,True
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb ",12,10,Gus,14008,3181,,Staffordshire Bullterrier,0.292556,True,American Staffordshire Terrier,0.261233,True,Border Terrier,0.0623754,True
809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo ",10,10,,14805,3696,,Norwich Terrier,0.397163,True,Toy Poodle,0.27454,True,Miniature Poodle,0.134667,True
809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo ",12,10,,6620,1375,,Greater Swiss Mountain Dog,0.375415,True,Cardigan,0.134317,True,English Springer,0.0736971,True
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p ,12,10,Kyro,18939,5270,,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True
809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h ",11,10,Wallace,12596,3320,,Vizsla,0.911412,True,Bloodhound,0.0171339,True,Labrador Retriever,0.011761,True
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13 ,13,10,Ito,9664,2875,,Rottweiler,0.36953,True,Miniature Pinscher,0.194867,True,Kelpie,0.160104,True
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD ,12,10,,7526,2037,pupper,Seat Belt,0.779137,False,Toy Poodle,0.0369271,True,Golden Retriever,0.0169724999999999,True
808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px ,12,10,Koda,10783,2462,,Airedale,0.454239,True,Cocker Spaniel,0.219323,True,Irish Terrier,0.093193,True
